site_code,collection_date,family,lowest_taxon,B100_com,B100_fam,B100_spe
WM,2018-06-04,Poeciliidae,G. affinis,53.639582,0.1093658,0.1093658
WM,2018-06-04,Centrarchidae,L. gulosus,53.639582,3.3801199,0.46054980000000006
WM,2018-06-04,Centrarchidae,L. megalotis,53.639582,3.3801199,2.9195701
WM,2018-06-04,Lepisosteidae,L. oculatus,53.639582,47.493074,47.493074
WM,2018-09-01,Ictaluridae,A. melas,20.7340405,0.27711640000000004,0.192363
WM,2018-09-01,Aphredoderidae,A. sayanus,20.7340405,0.19667310000000002,0.19667310000000002
WM,2018-09-01,Leuciscidae,C. lutrensis,20.7340405,0.035166100000000006,0.0131263
WM,2018-09-01,Poeciliidae,G. affinis,20.7340405,0.0539856,0.0539856
WM,2018-09-01,Ictaluridae,I. punctatus,20.7340405,0.27711640000000004,0.0847534
WM,2018-09-01,Centrarchidae,L. auritus,20.7340405,20.1710993,0.3002078
WM,2018-09-01,Centrarchidae,L. cyanellus,20.7340405,20.1710993,0.8926147000000001
WM,2018-09-01,Centrarchidae,L. gulosus,20.7340405,20.1710993,0.8908256
WM,2018-09-01,Centrarchidae,L. macrochirus,20.7340405,20.1710993,0.7449962
WM,2018-09-01,Centrarchidae,L. megalotis,20.7340405,20.1710993,7.997315700000001
WM,2018-09-01,Centrarchidae,M. salmoides,20.7340405,20.1710993,9.3451393
WM,2018-09-01,Leuciscidae,N. texanus,20.7340405,0.035166100000000006,0.022039800000000002
WM,2020-01-14,Pecidae,E. gracile,33.370036400000004,0.2684358,0.2684358
WM,2020-01-14,Poeciliidae,G. affinis,33.370036400000004,0.5817747,0.5817747
WM,2020-01-14,Centrarchidae,L. cyanellus,33.370036400000004,32.5198259,4.974361
WM,2020-01-14,Centrarchidae,L. gulosus,33.370036400000004,32.5198259,2.7529426999999997
WM,2020-01-14,Centrarchidae,L. macrochirus,33.370036400000004,32.5198259,6.359994200000001
WM,2020-01-14,Centrarchidae,L. megalotis,33.370036400000004,32.5198259,18.432528
WM,2020-05-30,Leuciscidae,C. venusta,43.849813899999994,0.43678809999999996,0.43678809999999996
WM,2020-05-30,Poeciliidae,G. affinis,43.849813899999994,0.6030602,0.6030602
WM,2020-05-30,Centrarchidae,L. cyanellus,43.849813899999994,42.8099656,1.9261749000000001
WM,2020-05-30,Centrarchidae,L. macrochirus,43.849813899999994,42.8099656,4.85305
WM,2020-05-30,Centrarchidae,L. megalotis,43.849813899999994,42.8099656,26.991226899999997
WM,2020-05-30,Centrarchidae,M. salmoides,43.849813899999994,42.8099656,9.0395138
WM,2020-09-08,Aphredoderidae,A. sayanus,13.9993427,0.3521664,0.3521664
WM,2020-09-08,Poeciliidae,G. affinis,13.9993427,0.074187,0.074187
WM,2020-09-08,Centrarchidae,L. cyanellus,13.9993427,13.5729893,1.4412747
WM,2020-09-08,Centrarchidae,L. gulosus,13.9993427,13.5729893,1.7693655
WM,2020-09-08,Centrarchidae,L. macrochirus,13.9993427,13.5729893,5.2986047
WM,2020-09-08,Centrarchidae,L. megalotis,13.9993427,13.5729893,2.0748127000000003
WM,2020-09-08,Centrarchidae,M. salmoides,13.9993427,13.5729893,2.9889316999999997
WM,2020-11-05,Aphredoderidae,A. sayanus,36.2670591,0.1051867,0.1051867
WM,2020-11-05,Leuciscidae,C. venusta,36.2670591,0.1372118,0.1372118
WM,2020-11-05,Poeciliidae,G. affinis,36.2670591,0.1767378,0.1767378
WM,2020-11-05,Centrarchidae,L. cyanellus,36.2670591,35.8479228,1.8718006999999999
WM,2020-11-05,Centrarchidae,L. gulosus,36.2670591,35.8479228,6.695374
WM,2020-11-05,Centrarchidae,L. macrochirus,36.2670591,35.8479228,4.7539856
WM,2020-11-05,Centrarchidae,L. megalotis,36.2670591,35.8479228,18.6737246
WM,2020-11-05,Centrarchidae,L. microlophus,36.2670591,35.8479228,0.284001
WM,2020-11-05,Centrarchidae,M. salmoides,36.2670591,35.8479228,3.5690369
