site_code,collection_date,lowest_taxon,L_mu_spe,L_me_spe,L_sd_spe,L_n_spe,family,L_mu_fam,L_me_fam,L_sd_fam,L_n_fam,L_mu_com,L_me_com,L_sd_com,L_n_com
PD,2017-11-01,M. salmoides,149.504,149.504,63.71880626628218,2,Centrarchidae,86.85012,80.31099999999999,35.0513638587716,25,74.05364285714286,59.391999999999996,71.12636870707448,42
PD,2017-12-04,F. grandis,29.666666666666668,22,15.044378795195678,3,Fundulidae,52.16,51,17.587116496647955,25,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,F. notatus,55.22727272727273,54.5,15.805158344762962,22,Fundulidae,52.16,51,17.587116496647955,25,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,G. affinis,28.304347826086957,28,7.289062682033177,23,Poeciliidae,28.48,29,7.018546858146634,25,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,H. cyanoguttatum,43.916666666666664,44,12.59479209351182,12,Cichlidae,43.916666666666664,44,12.59479209351182,12,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,L. auritus,146.01999999999998,146.01999999999998,NA,1,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,L. cyanellus,77.63485714285714,81.46600000000001,22.191089406672784,14,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,L. gulosus,70,70,20.412414523193153,4,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,L. macrochirus,67.94735483870967,57.344,32.595330006560125,31,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,L. megalotis,78.80168421052632,85.822,33.008161719746816,19,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,M. salmoides,180.90666666666667,168.96,30.000462218661447,3,Centrarchidae,78.60038888888889,76.658,37.662345950491755,72,61.21065671641791,51,35.24915321013607,134
PD,2017-12-04,P. latipinna,30.5,30.5,2.1213203435596424,2,Poeciliidae,28.48,29,7.018546858146634,25,61.21065671641791,51,35.24915321013607,134
PD,2018-02-03,A. melas,114,114,NA,1,Ictaluridae,114,114,NA,1,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,F. notatus,47.90909090909091,46,10.473342784942593,11,Fundulidae,47.90909090909091,46,10.473342784942593,11,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,G. affinis,25.75,26,2.9860788111948193,4,Poeciliidae,29.8,27,9.418067742376884,5,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,L. gulosus,65.5,65.5,33.23401871576773,2,Centrarchidae,71.05927272727273,75.62899999999999,25.881346108698992,22,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,L. macrochirus,68.1528888888889,67.584,22.37100854032091,9,Centrarchidae,71.05927272727273,75.62899999999999,25.881346108698992,22,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,L. megalotis,74.448,77.55,29.4862282972916,11,Centrarchidae,71.05927272727273,75.62899999999999,25.881346108698992,22,60.34112820512821,56,26.797953833101246,39
PD,2018-02-03,P. latipinna,46,46,NA,1,Poeciliidae,29.8,27,9.418067742376884,5,60.34112820512821,56,26.797953833101246,39
PD,2018-03-05,A. melas,134,134,NA,1,Ictaluridae,134,134,NA,1,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,F. notatus,49.57142857142857,53,12.817398889233115,7,Fundulidae,49.57142857142857,53,12.817398889233115,7,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,G. affinis,27.75,27.5,3.304037933599835,4,Poeciliidae,27.75,27.5,3.304037933599835,4,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,H. cyanoguttatum,107,107,NA,1,Cichlidae,107,107,NA,1,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,L. auritus,100.34757894736842,100.128,31.4375628672944,19,Centrarchidae,98.85393548387097,92.827,43.04646520132672,31,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,L. cyanellus,90.06800000000001,71.852,59.802264572505955,3,Centrarchidae,98.85393548387097,92.827,43.04646520132672,31,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,L. macrochirus,66.21866666666666,59.903999999999996,26.28842880559176,6,Centrarchidae,98.85393548387097,92.827,43.04646520132672,31,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,L. megalotis,90.992,90.992,NA,1,Centrarchidae,98.85393548387097,92.827,43.04646520132672,31,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-05,M. salmoides,199.68,199.68,11.585237502960405,2,Centrarchidae,98.85393548387097,92.827,43.04646520132672,31,85.53345454545455,77.70349999999999,45.065146932204065,44
PD,2018-03-30,A. melas,140.5,140.5,26.16295090390226,2,Ictaluridae,140.5,140.5,26.16295090390226,2,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,F. chrysotus,45.09090909090909,44,11.6860074688822,22,Fundulidae,50.42424242424242,54,12.397152654516841,33,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,F. notatus,61.09090909090909,61,4.158233890837442,11,Fundulidae,50.42424242424242,54,12.397152654516841,33,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,G. affinis,27.88888888888889,27.5,7.09505949806242,18,Poeciliidae,27.88888888888889,27.5,7.09505949806242,18,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,L. auritus,76.139,76.139,NA,1,Centrarchidae,76.65128571428572,76.139,26.56905753387002,7,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,L. cyanellus,89.056,74.888,29.95246473998425,3,Centrarchidae,76.65128571428572,76.139,26.56905753387002,7,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,L. macrochirus,58.368,58.368,36.20386719675124,2,Centrarchidae,76.65128571428572,76.139,26.56905753387002,7,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,L. megalotis,76.516,76.516,NA,1,Centrarchidae,76.65128571428572,76.139,26.56905753387002,7,57.63211475409836,45,67.03523034049543,61
PD,2018-03-30,L. oculatus,532,532,NA,1,Lepisosteidae,532,532,NA,1,57.63211475409836,45,67.03523034049543,61
PD,2018-05-10,F. notatus,55.04,55,9.28924108848511,25,Fundulidae,55.04,55,9.28924108848511,25,44.21818181818182,43,16.39861207890711,55
PD,2018-05-10,G. affinis,31.785714285714285,31.5,8.995295654693287,28,Poeciliidae,31.785714285714285,31.5,8.995295654693287,28,44.21818181818182,43,16.39861207890711,55
PD,2018-05-10,H. cyanoguttatum,82,82,NA,1,Cichlidae,82,82,NA,1,44.21818181818182,43,16.39861207890711,55
PD,2018-05-10,L. gulosus,84,84,NA,1,Centrarchidae,84,84,NA,1,44.21818181818182,43,16.39861207890711,55
PD,2018-06-08,A. melas,121,121,NA,1,Ictaluridae,121,121,NA,1,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,F. chrysotus,40.666666666666664,49,18.929694486000912,3,Fundulidae,43.333333333333336,46.5,17.247221998532595,6,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,F. notatus,46,44,19.078784028338912,3,Fundulidae,43.333333333333336,46.5,17.247221998532595,6,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,G. affinis,32.07692307692308,33,6.356906198006732,13,Poeciliidae,32.8125,33.5,6.368869601428498,16,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,H. cyanoguttatum,82.5,82.5,99.7020561473032,2,Cichlidae,82.5,82.5,99.7020561473032,2,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,L. auritus,90.741,97.5205,35.735231127903816,18,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,L. cyanellus,88.71866666666668,80.96000000000001,42.532101821251835,3,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,L. gulosus,90,90,NA,1,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,L. macrochirus,82.77333333333334,79.87200000000001,16.338068951582574,6,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,L. microlophus,137,137,NA,1,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,M. salmoides,97.792,89.6,57.48097925401063,4,Centrarchidae,91.34248484848484,90,35.04214823352124,33,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-06-08,P. latipinna,36,35,6.557438524302,3,Poeciliidae,32.8125,33.5,6.368869601428498,16,70.43624137931035,64.1445,40.965964879422984,58
PD,2018-08-01,A. melas,157.33333333333334,166,18.583146486355137,3,Ictaluridae,142.168,151,33.914179374808214,4,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,A. natalis,96.672,96.672,NA,1,Ictaluridae,142.168,151,33.914179374808214,4,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,C. carpio,469.982,469.982,NA,1,Cyprinidae,469.982,469.982,NA,1,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,F. chrysotus,38.625,37.5,6.300510183423924,8,Fundulidae,41.8,39,9.608032353936247,15,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,F. notatus,45.42857142857143,49,11.84422704467093,7,Fundulidae,41.8,39,9.608032353936247,15,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,G. affinis,28.9,30.5,9.78036581910695,10,Poeciliidae,34.470588235294116,31,15.264819222065912,17,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,H. cyanoguttatum,50.125,35.5,44.78978678225651,8,Cichlidae,50.125,35.5,44.78978678225651,8,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,L. auritus,111.93036842105263,105.343,29.70476010341052,19,Centrarchidae,90.45464912280701,82.944,54.827331572626136,57,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,L. gulosus,75.33333333333333,46,58.77357682950165,3,Centrarchidae,90.45464912280701,82.944,54.827331572626136,57,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,L. macrochirus,40.259368421052635,41.984,24.445407412823936,19,Centrarchidae,90.45464912280701,82.944,54.827331572626136,57,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,L. megalotis,56.870000000000005,56.870000000000005,NA,1,Centrarchidae,90.45464912280701,82.944,54.827331572626136,57,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,L. oculatus,490,490,NA,1,Lepisosteidae,490,490,NA,1,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,M. salmoides,132.096,120.832,59.959300481957875,15,Centrarchidae,90.45464912280701,82.944,54.827331572626136,57,80.56863106796116,54,76.50212902842746,103
PD,2018-08-01,P. latipinna,42.42857142857143,38,18.769275806107018,7,Poeciliidae,34.470588235294116,31,15.264819222065912,17,80.56863106796116,54,76.50212902842746,103
PD,2018-08-31,A. natalis,81.567,81.567,NA,1,Ictaluridae,81.567,81.567,NA,1,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,F. chrysotus,38.75,40.5,13.841363131329707,4,Fundulidae,43.13636363636363,42,17.10554199958502,22,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,F. notatus,44.111111111111114,42,17.947272081388824,18,Fundulidae,43.13636363636363,42,17.10554199958502,22,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,G. affinis,21.80952380952381,22,8.547625679795809,21,Poeciliidae,24.043478260869566,23,11.960078522353838,23,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,H. cyanoguttatum,70.3,48.5,47.88887599896707,10,Cichlidae,70.3,48.5,47.88887599896707,10,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,L. auritus,88.51593333333334,90.741,25.654004055247725,15,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,L. cyanellus,70.84,67.804,14.548416637788,4,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,L. gulosus,79.5,79.5,0.7071067811865476,2,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,L. macrochirus,71.36969696969697,68.608,32.23515247412835,33,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,L. megalotis,95.128,95.128,NA,1,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,M. salmoides,97.024,79.87200000000001,51.77279594536112,4,Centrarchidae,78.1105593220339,77.824,31.128552199609832,59,59.95730434782609,52,35.41764690866562,115
PD,2018-08-31,P. latipinna,47.5,47.5,21.920310216782973,2,Poeciliidae,24.043478260869566,23,11.960078522353838,23,59.95730434782609,52,35.41764690866562,115
PD,2020-01-16,C. carpio,127.5,127.5,0.7071067811865476,2,Cyprinidae,127.5,127.5,0.7071067811865476,2,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,F. notatus,38.25,36,11.026483271348727,4,Fundulidae,38.25,36,11.026483271348727,4,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,G. affinis,31,31,NA,1,Poeciliidae,40.5,40.5,13.435028842544403,2,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,H. cyanoguttatum,73,67,41.32795663954365,3,Cichlidae,73,67,41.32795663954365,3,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. auritus,87.38888888888889,89,21.833969456382004,18,Centrarchidae,70.18032786885246,67,27.492125052289254,61,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. cyanellus,67.26666666666667,53,34.84345945319819,15,Centrarchidae,70.18032786885246,67,27.492125052289254,61,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. macrochirus,52.9375,57.5,19.71621583029225,16,Centrarchidae,70.18032786885246,67,27.492125052289254,61,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. megalotis,72.25,69.5,21.868111160186782,8,Centrarchidae,70.18032786885246,67,27.492125052289254,61,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. microlophus,68.5,75.5,16.421530582338136,4,Centrarchidae,70.18032786885246,67,27.492125052289254,61,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,L. oculatus,400,400,NA,1,Lepisosteidae,400,400,NA,1,73.82191780821918,63,48.52815404648952,73
PD,2020-01-16,P. latipinna,50,50,NA,1,Poeciliidae,40.5,40.5,13.435028842544403,2,73.82191780821918,63,48.52815404648952,73
PD,2020-05-21,C. carpio,385,385,NA,1,Cyprinidae,385,385,NA,1,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,F. chrysotus,46.5,46.5,4.949747468305833,2,Fundulidae,47,48,2.9154759474226504,5,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,F. grandis,46.5,46.5,2.1213203435596424,2,Fundulidae,47,48,2.9154759474226504,5,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,F. notatus,49,49,NA,1,Fundulidae,47,48,2.9154759474226504,5,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,G. affinis,33.3,33.5,7.394442357458592,10,Poeciliidae,35.666666666666664,35.5,9.575853470942928,12,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,H. cyanoguttatum,56.333333333333336,46,21.455380055672126,3,Cichlidae,56.333333333333336,46,21.455380055672126,3,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,L. auritus,163,163,NA,1,Centrarchidae,77.7,69.5,35.482246207341035,50,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,L. cyanellus,74.38461538461539,68,24.79851112156038,26,Centrarchidae,77.7,69.5,35.482246207341035,50,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,L. gulosus,94.25,97,21.453437952924933,4,Centrarchidae,77.7,69.5,35.482246207341035,50,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,L. macrochirus,74.14285714285714,72.5,24.352719459127044,14,Centrarchidae,77.7,69.5,35.482246207341035,50,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,M. salmoides,74.6,40,84.17719406109947,5,Centrarchidae,77.7,69.5,35.482246207341035,50,71.85915492957747,57,51.12290394575686,71
PD,2020-05-21,P. latipinna,47.5,47.5,13.435028842544403,2,Poeciliidae,35.666666666666664,35.5,9.575853470942928,12,71.85915492957747,57,51.12290394575686,71
PD,2020-09-09,F. chrysotus,52.5,52.5,26.16295090390226,2,Fundulidae,52,52,13.322912594474229,5,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,F. notatus,51.666666666666664,52,3.5118845842842465,3,Fundulidae,52,52,13.322912594474229,5,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,G. affinis,28.083333333333332,28.5,8.229197832698942,12,Poeciliidae,31.55,31.5,9.86474317429181,20,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,H. cyanoguttatum,82.23529411764706,56,43.79715945664272,17,Cichlidae,82.23529411764706,56,43.79715945664272,17,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. auritus,115.65384615384616,110.5,28.743548033332537,52,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. cyanellus,76.02857142857142,65,38.52309140539699,35,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. gulosus,124.25,125,48.86290344763943,4,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. macrochirus,70.05882352941177,62,54.49125132154918,51,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. megalotis,68,70,9.41629792788369,4,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,L. microlophus,146,146,NA,1,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,M. salmoides,97.86666666666666,93,23.506432756851495,15,Centrarchidae,90.31481481481481,86.5,45.15212000170893,162,82.94117647058823,79,45.912064917764695,204
PD,2020-09-09,P. latipinna,36.75,35.5,10.306031521118383,8,Poeciliidae,31.55,31.5,9.86474317429181,20,82.94117647058823,79,45.912064917764695,204
PL,2017-10-10,A. natalis,126.000875,118.3225,35.83981370900843,8,Ictaluridae,126.000875,118.3225,35.83981370900843,8,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,C. lutrensis,39.068266666666666,38.92,7.575448383397766,15,Leuciscidae,39.068266666666666,38.92,7.575448383397766,15,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,G. affinis,25.11111111111111,26,7.389933092465122,9,Poeciliidae,25.11111111111111,26,7.389933092465122,9,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,L. gulosus,63,63,NA,1,Centrarchidae,63.7795,55.836,35.45545879357871,20,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,L. macrochirus,29.695999999999998,29.695999999999998,13.033392190830444,2,Centrarchidae,63.7795,55.836,35.45545879357871,20,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,L. megalotis,60.682875,55.836,21.904271716950554,16,Centrarchidae,63.7795,55.836,35.45545879357871,20,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,L. oculatus,330,330,NA,1,Lepisosteidae,330,330,NA,1,64.63435849056604,43.428,55.2163496094765,53
PL,2017-10-10,M. salmoides,182.272,182.272,NA,1,Centrarchidae,63.7795,55.836,35.45545879357871,20,64.63435849056604,43.428,55.2163496094765,53
PL,2017-11-11,A. monticola,59.84,59.400000000000006,3.5302974378938687,5,Mugilidae,59.84,59.400000000000006,3.5302974378938687,5,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,A. natalis,119.7211111111111,120.3365,16.2663420447358,18,Ictaluridae,122.04257142857142,121.847,16.18454599169043,21,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,A. rostrata,276.3333333333333,275,35.019042438840806,3,Anguillidae,276.3333333333333,275,35.019042438840806,3,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,C. lutrensis,44.67172413793104,44.48,9.843685600774569,29,Leuciscidae,44.67172413793104,44.48,9.843685600774569,29,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,G. affinis,32.04347826086956,32,6.858824845472405,23,Poeciliidae,34.303030303030305,33,9.658172861898002,33,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,I. punctatus,135.97133333333335,137.41400000000002,5.5523927574815275,3,Ictaluridae,122.04257142857142,121.847,16.18454599169043,21,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,L. cyanellus,63.819250000000004,63.25,15.363163300570623,16,Centrarchidae,62.82964285714286,59.038,22.93575377712002,56,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,L. gulosus,50.142857142857146,49,12.03109524304636,14,Centrarchidae,62.82964285714286,59.038,22.93575377712002,56,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,L. macrochirus,64.32581818181818,58.368,25.74629327036489,11,Centrarchidae,62.82964285714286,59.038,22.93575377712002,56,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,L. megalotis,72.51786666666666,64.108,30.68302236432265,15,Centrarchidae,62.82964285714286,59.038,22.93575377712002,56,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,P. formosa,32.666666666666664,32.5,4.131182235954578,6,Poeciliidae,34.303030303030305,33,9.658172861898002,33,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,P. latipinna,49.75,53,16.09088769044973,4,Poeciliidae,34.303030303030305,33,9.658172861898002,33,65.46644594594595,52.756,44.28587300805408,148
PL,2017-11-11,T. maculatus,52,52,NA,1,Achiridae,52,52,NA,1,65.46644594594595,52.756,44.28587300805408,148
PL,2017-12-03,A. natalis,113.791,110.76999999999998,12.223060964150234,7,Ictaluridae,121.445,119.83299999999998,19.618151295420276,9,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,C. lutrensis,41.05807272727273,40.588,7.37521008334722,22,Leuciscidae,41.05807272727273,40.588,7.37521008334722,22,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,G. affinis,31.44,31,9.712878049270463,25,Poeciliidae,31.44,31,9.712878049270463,25,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,I. punctatus,148.234,148.234,18.36214889385228,2,Ictaluridae,121.445,119.83299999999998,19.618151295420276,9,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,L. cyanellus,66.033,71.852,20.84449788313453,4,Centrarchidae,65.60360869565217,62.019999999999996,24.446488077229926,46,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,L. gulosus,59.25,58,10.812801055539063,4,Centrarchidae,65.60360869565217,62.019999999999996,24.446488077229926,46,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,L. macrochirus,56.064,55.808,9.655872962434144,4,Centrarchidae,65.60360869565217,62.019999999999996,24.446488077229926,46,56.86322156862745,47.908,30.843640954020334,102
PL,2017-12-03,L. megalotis,67.42288235294117,63.074,27.147570348079434,34,Centrarchidae,65.60360869565217,62.019999999999996,24.446488077229926,46,56.86322156862745,47.908,30.843640954020334,102
PL,2018-02-11,A. natalis,121.51133333333333,122.85399999999998,8.139484095035334,3,Ictaluridae,121.51133333333333,122.85399999999998,8.139484095035334,3,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,C. lutrensis,48.89212903225807,48.928,10.294196966388185,31,Leuciscidae,48.89212903225807,48.928,10.294196966388185,31,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,G. affinis,35.17948717948718,35,11.711154814898295,39,Poeciliidae,35.675,35.5,11.977302251791478,40,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,L. cyanellus,85.514,87.032,6.532431910603173,4,Centrarchidae,75.79009433962264,73.93100000000001,30.054581992966856,106,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,L. gulosus,62,57,13.082157969649241,8,Centrarchidae,75.79009433962264,73.93100000000001,30.054581992966856,106,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,L. macrochirus,50.688,50.688,5.941553556660638,4,Centrarchidae,75.79009433962264,73.93100000000001,30.054581992966856,106,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,L. megalotis,77.69935555555556,75.999,31.563057733173846,90,Centrarchidae,75.79009433962264,73.93100000000001,30.054581992966856,106,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-02-11,P. formosa,55,55,NA,1,Poeciliidae,35.675,35.5,11.977302251791478,40,63.00522222222222,55.147999999999996,30.580755176917474,180
PL,2018-03-02,A. monticola,42.900000000000006,42.900000000000006,NA,1,Mugilidae,42.900000000000006,42.900000000000006,NA,1,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,C. lutrensis,60.665777777777784,60.604,6.0453903834979,18,Leuciscidae,60.665777777777784,60.604,6.0453903834979,18,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,G. affinis,45,45,NA,1,Poeciliidae,59.2,66,12.31665539016173,5,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,I. punctatus,126.594,126.594,NA,1,Ictaluridae,126.594,126.594,NA,1,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,L. cyanellus,51.612,51.612,NA,1,Centrarchidae,57.36675,58.384,10.88796341641277,8,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,L. gulosus,63,63,NA,1,Centrarchidae,57.36675,58.384,10.88796341641277,8,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,L. megalotis,57.387,58.938,12.36916422398862,6,Centrarchidae,57.36675,58.384,10.88796341641277,8,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,P. formosa,66,66,NA,1,Poeciliidae,59.2,66,12.31665539016173,5,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,P. latipinna,61.666666666666664,66,13.051181300301263,3,Poeciliidae,59.2,66,12.31665539016173,5,60.62976470588236,60.604,14.630049953432444,34
PL,2018-03-02,T. maculatus,45,45,NA,1,Achiridae,45,45,NA,1,60.62976470588236,60.604,14.630049953432444,34
PL,2018-04-01,A. monticola,71.07692307692308,55.00000000000001,43.22906340735273,13,Mugilidae,71.07692307692308,55.00000000000001,43.22906340735273,13,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,A. natalis,147.022,147.022,17.089356687716485,2,Ictaluridae,147.022,147.022,17.089356687716485,2,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,C. lutrensis,52.322526315789474,56.712,15.697519702765577,19,Leuciscidae,52.322526315789474,56.712,15.697519702765577,19,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,F. chrysotus,37,37,NA,1,Fundulidae,37,37,NA,1,68.86804210526316,61.739999999999995,32.88391713088989,190
PL,2018-04-01,G. affinis,26.153846153846153,27,8.08131748588634,13,Poeciliidae,34.1875,29.5,18.76954536831762,16,68.86804210526316,61.739999999999995,32.88391713088989,190
